date,jyo_cd,race_no,boat_no,racer_id,racer_name,racer_win_rate,motor_no,motor_2ren,boat_hull_no,boat_2ren,start_time,race_name,exhibition_time,tilt,temperature,weather,wind_speed,wind_direction,water_temperature,wave_height,rank,tansho
20241206,14,2,4,4514,,7.10,15,34.03,14,34.72,11:17,予選 1800m,7.09,-0.5,13.0,1,3,5,16.0,3,5,0.0
20241206,14,2,5,3908,,6.39,22,39.47,51,35.53,11:17,予選 1800m,7.01,-0.5,13.0,1,3,5,16.0,3,6,0.0
20241206,14,2,6,4028,,6.29,66,35.95,20,38.10,11:17,予選 1800m,7.00,-0.5,13.0,1,3,5,16.0,3,2,0.0
20241206,14,3,1,5121,,7.26,33,32.03,80,31.97,11:44,予選 1800m,6.93,0.0,13.0,1,6,5,16.0,6,1,100.0
20241206,14,3,2,4030,,6.06,60,42.47,59,36.30,11:44,予選 1800m,7.05,-0.5,13.0,1,6,5,16.0,6,2,0.0
20241206,14,3,3,4278,,7.09,20,32.61,72,29.55,11:44,予選 1800m,7.04,-0.5,13.0,1,6,5,16.0,6,4,0.0
20241206,14,3,4,4776,,6.70,27,30.14,36,36.30,11:44,予選 1800m,6.96,-0.5,13.0,1,6,5,16.0,6,5,0.0
20241206,14,3,5,4042,,6.13,10,39.31,82,34.56,11:44,予選 1800m,6.95,-0.5,13.0,1,6,5,16.0,6,3,0.0
20241206,14,3,6,4337,,6.89,24,45.57,39,39.33,11:44,予選 1800m,6.92,-0.5,13.0,1,6,5,16.0,6,6,0.0
20241206,14,4,1,4685,,6.96,19,34.23,38,33.33,12:11,予選 1800m,7.00,0.0,13.0,1,5,5,16.0,5,6,0.0
20241206,14,4,2,4409,,6.27,38,30.00,34,32.62,12:11,予選 1800m,7.03,0.0,13.0,1,5,5,16.0,5,1,690.0
20241206,14,4,3,4295,,6.84,69,36.48,58,33.33,12:11,予選 1800m,6.96,0.0,13.0,1,5,5,16.0,5,2,0.0
20241206,14,4,4,4786,,6.66,61,35.17,66,30.56,12:11,予選 1800m,7.06,0.0,13.0,1,5,5,16.0,5,4,0.0
20241206,14,4,5,4908,,6.97,12,40.41,63,32.28,12:11,予選 1800m,7.00,0.0,13.0,1,5,5,16.0,5,5,0.0
20241206,14,4,6,4566,,7.03,54,41.06,17,27.70,12:11,予選 1800m,6.92,0.0,13.0,1,5,5,16.0,5,3,0.0
20241206,14,5,1,4643,,6.60,30,30.56,16,32.89,12:38,予選 1800m,7.13,0.0,14.0,1,6,5,16.0,6,1,230.0
20241206,14,5,2,4324,,7.36,36,33.56,19,39.04,12:38,予選 1800m,7.05,-0.5,14.0,1,6,5,16.0,6,6,0.0
20241206,14,5,3,3942,,6.93,59,33.56,67,33.10,12:38,予選 1800m,7.09,0.0,14.0,1,6,5,16.0,6,2,0.0
20241206,14,5,4,4218,,6.81,29,24.84,62,32.89,12:38,予選 1800m,7.13,-0.5,14.0,1,6,5,16.0,6,4,0.0
20241206,14,5,5,4736,,6.63,35,41.55,76,43.66,12:38,予選 1800m,7.05,-0.5,14.0,1,6,5,16.0,6,3,0.0
20241206,14,5,6,3959,,6.95,76,29.08,11,34.93,12:38,予選 1800m,7.09,0.0,14.0,1,6,5,16.0,6,5,0.0
20241206,14,6,1,4398,,7.16,55,30.57,15,30.57,13:05,予選 1800m,7.05,-0.5,13.0,1,6,5,16.0,6,4,0.0
20241206,14,6,2,4044,,6.53,82,39.58,27,33.80,13:05,予選 1800m,6.95,0.0,13.0,1,6,5,16.0,6,6,0.0
20241206,14,6,3,4320,,8.44,18,33.57,50,38.10,13:05,予選 1800m,6.99,0.0,13.0,1,6,5,16.0,6,2,0.0
20241206,14,6,4,4960,,6.88,73,37.42,35,32.91,13:05,予選 1800m,7.04,-0.5,13.0,1,6,5,16.0,6,1,960.0
20241206,14,6,5,4980,,6.62,74,30.41,68,29.38,13:05,予選 1800m,7.03,-0.5,13.0,1,6,5,16.0,6,3,0.0
20241206,14,6,6,3304,,5.85,77,31.45,78,41.89,13:05,予選 1800m,7.15,0.0,13.0,1,6,5,16.0,6,5,0.0
20241206,14,7,1,5217,,6.92,28,37.25,64,40.56,13:33,予選 1800m,6.99,0.0,14.0,1,6,5,16.0,6,3,0.0
20241206,14,7,2,4024,,6.90,56,31.97,10,40.14,13:33,予選 1800m,7.01,0.0,14.0,1,6,5,16.0,6,5,0.0
20241206,14,7,3,3716,,5.89,31,32.05,79,41.56,13:33,予選 1800m,7.04,0.0,14.0,1,6,5,16.0,6,4,0.0
20241206,14,7,4,4757,,6.63,70,41.61,13,47.95,13:33,予選 1800m,7.02,0.0,14.0,1,6,5,16.0,6,1,270.0
20241206,14,7,5,3978,,6.83,23,37.24,25,36.24,13:33,予選 1800m,7.14,0.0,14.0,1,6,5,16.0,6,6,0.0
20241206,14,7,6,4544,,7.46,67,31.21,24,32.89,13:33,予選 1800m,7.03,0.0,14.0,1,6,5,16.0,6,2,0.0
20241206,14,8,1,4266,,6.45,51,33.97,77,36.25,14:01,予選 1800m,7.03,0.0,14.0,1,5,5,16.0,5,1,100.0
20241206,14,8,2,3743,,7.01,53,32.00,29,33.33,14:01,予選 1800m,7.09,0.0,14.0,1,5,5,16.0,5,6,0.0
20241206,14,8,3,4739,,6.33,58,30.46,70,28.47,14:01,予選 1800m,7.03,0.0,14.0,1,5,5,16.0,5,2,0.0
20241206,14,8,4,4028,,6.29,66,35.95,20,38.10,14:01,予選 1800m,7.04,0.0,14.0,1,5,5,16.0,5,5,0.0
20241206,14,8,5,4030,,6.06,60,42.47,59,36.30,14:01,予選 1800m,7.01,0.0,14.0,1,5,5,16.0,5,3,0.0
20241206,14,8,6,4166,,7.73,64,31.17,60,36.84,14:01,予選 1800m,7.02,0.5,14.0,1,5,5,16.0,5,4,0.0
20241206,14,9,1,4308,,7.08,52,34.23,54,43.61,14:30,予選 1800m,7.00,0.0,14.0,2,5,5,16.0,5,2,0.0
20241206,14,9,2,4776,,6.70,27,30.14,36,36.30,14:30,予選 1800m,7.02,0.0,14.0,2,5,5,16.0,5,落,0.0
20241206,14,9,3,3737,,7.41,62,40.71,23,35.21,14:30,予選 1800m,7.13,0.0,14.0,2,5,5,16.0,5,1,330.0
20241206,14,9,4,4445,,7.21,16,39.16,53,25.50,14:30,予選 1800m,7.06,0.0,14.0,2,5,5,16.0,5,5,0.0
20241206,14,9,5,4566,,7.03,54,41.06,17,27.70,14:30,予選 1800m,6.95,0.0,14.0,2,5,5,16.0,5,4,0.0
20241206,14,9,6,4494,,7.31,21,46.98,55,35.90,14:30,予選 1800m,6.94,0.0,14.0,2,5,5,16.0,5,3,0.0
20241206,14,10,1,4292,,6.55,25,34.23,22,35.06,14:59,予選 1800m,7.05,0.0,13.0,2,8,5,16.0,8,2,0.0
20241206,14,10,2,3959,,6.95,76,29.08,11,34.93,14:59,予選 1800m,7.05,0.0,13.0,2,8,5,16.0,8,1,380.0
20241206,14,10,3,4337,,6.89,24,45.57,39,39.33,14:59,予選 1800m,7.08,0.0,13.0,2,8,5,16.0,8,5,0.0
20241206,14,10,4,4685,,6.96,19,34.23,38,33.33,14:59,予選 1800m,7.04,0.0,13.0,2,8,5,16.0,8,3,0.0
20241206,14,10,5,4584,,6.87,65,32.03,57,45.70,14:59,予選 1800m,7.05,0.0,13.0,2,8,5,16.0,8,6,0.0
20241206,14,10,6,4505,,6.54,57,32.89,28,28.93,14:59,予選 1800m,7.07,0.0,13.0,2,8,5,16.0,8,4,0.0
20241206,14,11,1,4459,,6.97,71,31.58,75,32.89,15:29,予選 1800m,7.11,0.0,13.0,2,7,5,16.0,7,1,180.0
20241206,14,11,2,3941,,7.99,50,39.31,26,33.11,15:29,予選 1800m,7.02,0.0,13.0,2,7,5,16.0,7,2,0.0
20241206,14,11,3,4514,,7.10,15,34.03,14,34.72,15:29,予選 1800m,7.18,0.0,13.0,2,7,5,16.0,7,5,0.0
20241206,14,11,4,4137,,6.62,37,38.13,71,28.76,15:29,予選 1800m,7.16,0.0,13.0,2,7,5,16.0,7,6,0.0
20241206,14,11,5,4643,,6.60,30,30.56,16,32.89,15:29,予選 1800m,7.08,0.0,13.0,2,7,5,16.0,7,4,0.0
20241206,14,11,6,4786,,6.66,61,35.17,66,30.56,15:29,予選 1800m,7.02,0.0,13.0,2,7,5,16.0,7,3,0.0
20241206,14,12,1,3960,,7.07,75,28.67,31,42.47,16:05,予選 1800m,7.07,0.0,13.0,2,6,5,16.0,6,1,150.0
20241206,14,12,2,3854,,7.12,32,33.33,52,35.42,16:05,予選 1800m,7.01,0.0,13.0,2,6,5,16.0,6,3,0.0
20241206,14,12,3,4324,,7.36,36,33.56,19,39.04,16:05,予選 1800m,7.03,-0.5,13.0,2,6,5,16.0,6,6,0.0
20241206,14,12,4,4278,,7.09,20,32.61,72,29.55,16:05,予選 1800m,7.13,0.0,13.0,2,6,5,16.0,6,2,0.0
20241206,14,12,5,4044,,6.53,82,39.58,27,33.80,16:05,予選 1800m,7.06,0.0,13.0,2,6,5,16.0,6,5,0.0
20241206,14,12,6,4757,,6.63,70,41.61,13,47.95,16:05,予選 1800m,7.10,0.0,13.0,2,6,5,16.0,6,4,0.0
20241206,15,1,1,5265,,2.63,36,38.60,52,35.96,15:18,一般 1800m,6.63,-0.5,10.0,1,5,13,17.0,5,1,160.0
20241206,15,1,2,3604,,3.89,57,45.00,13,29.63,15:18,一般 1800m,6.68,-0.5,10.0,1,5,13,17.0,5,4,0.0
20241206,15,1,3,4484,,4.40,26,42.50,29,40.38,15:18,一般 1800m,6.76,-0.5,10.0,1,5,13,17.0,5,2,0.0
20241206,15,1,4,5297,,1.69,1,32.56,32,38.30,15:18,一般 1800m,6.66,-0.5,10.0,1,5,13,17.0,5,6,0.0
20241206,15,1,5,5030,,3.98,41,34.04,17,24.14,15:18,一般 1800m,6.66,-0.5,10.0,1,5,13,17.0,5,5,0.0
20241206,15,1,6,3509,,2.70,13,38.00,45,44.33,15:18,一般 1800m,6.69,-0.5,10.0,1,5,13,17.0,5,3,0.0
20241206,15,2,1,3334,,5.22,5,42.11,59,36.19,15:45,一般 1800m,6.67,-0.5,12.0,2,4,11,17.0,4,6,0.0
20241206,15,2,2,4450,,6.93,18,39.02,33,35.05,15:45,一般 1800m,6.57,-0.5,12.0,2,4,11,17.0,4,1,460.0
20241206,15,2,3,4317,,4.48,19,41.67,31,38.30,15:45,一般 1800m,6.66,-0.5,12.0,2,4,11,17.0,4,5,0.0
20241206,15,2,4,4938,,4.63,29,38.30,11,31.25,15:45,一般 1800m,6.65,-0.5,12.0,2,4,11,17.0,4,3,0.0
20241206,15,2,5,4098,,3.87,28,42.50,66,28.26,15:45,一般 1800m,6.65,-0.5,12.0,2,4,11,17.0,4,4,0.0
20241206,15,2,6,4464,,5.22,58,46.94,36,38.00,15:45,一般 1800m,6.64,-0.5,12.0,2,4,11,17.0,4,2,0.0
20241206,15,3,1,4011,,5.03,53,30.56,41,39.42,16:14,一般 1800m,6.66,-0.5,12.0,2,4,11,17.0,4,1,100.0
20241206,15,3,2,4190,,6.39,34,30.77,58,27.91,16:14,一般 1800m,6.69,-0.5,12.0,2,4,11,17.0,4,3,0.0
20241206,15,3,3,5296,,3.21,48,35.42,9,30.34,16:14,一般 1800m,6.71,-0.5,12.0,2,4,11,17.0,4,6,0.0
20241206,15,3,4,3551,,4.70,3,42.22,43,39.13,16:14,一般 1800m,6.75,-0.5,12.0,2,4,11,17.0,4,4,0.0
20241206,15,3,5,5291,,2.35,39,35.42,55,35.58,16:14,一般 1800m,6.68,-0.5,12.0,2,4,11,17.0,4,5,0.0
20241206,15,3,6,4050,,7.60,46,39.62,8,26.51,16:14,一般 1800m,6.61,-0.5,12.0,2,4,11,17.0,4,2,0.0
20241206,15,4,1,3611,,5.42,51,35.14,51,42.27,16:40,一般 1800m,6.62,-0.5,12.0,2,4,11,17.0,4,2,0.0
20241206,15,4,2,3674,,4.92,25,37.21,64,28.09,16:40,一般 1800m,6.60,-0.5,12.0,2,4,11,17.0,4,6,0.0
20241206,15,4,3,4275,,4.02,27,32.50,2,32.22,16:40,一般 1800m,6.60,-0.5,12.0,2,4,11,17.0,4,4,0.0
20241206,15,4,4,5277,,3.81,31,37.78,53,34.65,16:40,一般 1800m,6.65,-0.5,12.0,2,4,11,17.0,4,5,0.0
20241206,15,4,5,4387,,6.32,66,36.96,56,33.68,16:40,一般 1800m,6.56,-0.5,12.0,2,4,11,17.0,4,1,420.0
20241206,15,4,6,3871,,4.07,65,64.86,20,33.33,16:40,一般 1800m,6.63,-0.5,12.0,2,4,11,17.0,4,3,0.0
20241206,15,5,1,4349,,5.25,52,35.85,23,44.55,17:08,一般 1800m,6.56,-0.5,11.0,2,5,13,17.0,5,1,120.0
20241206,15,5,2,4419,,5.18,54,34.29,24,43.69,17:08,一般 1800m,6.69,-0.5,11.0,2,5,13,17.0,5,5,0.0
20241206,15,5,3,3618,,6.20,6,39.02,37,37.63,17:08,一般 1800m,6.69,-0.5,11.0,2,5,13,17.0,5,3,0.0
20241206,15,5,4,5281,,4.83,16,43.59,35,36.27,17:08,一般 1800m,6.57,-0.5,11.0,2,5,13,17.0,5,2,0.0
20241206,15,5,5,5173,,3.89,30,35.56,40,27.84,17:08,一般 1800m,6.67,-0.5,11.0,2,5,13,17.0,5,6,0.0
20241206,15,5,6,5192,,3.25,45,48.08,25,33.73,17:08,一般 1800m,6.66,-0.5,11.0,2,5,13,17.0,5,4,0.0
20241206,15,6,1,4240,,6.01,8,28.26,60,35.79,17:37,一般 1800m,6.54,-0.5,11.0,1,4,13,17.0,4,6,0.0
20241206,15,6,2,3802,,4.37,61,32.61,7,26.67,17:37,一般 1800m,6.69,-0.5,11.0,1,4,13,17.0,4,4,0.0
20241206,15,6,3,3509,,2.70,13,38.00,45,44.33,17:37,一般 1800m,6.59,-0.5,11.0,1,4,13,17.0,4,3,0.0
20241206,15,6,4,3175,,5.24,9,37.50,46,21.95,17:37,一般 1800m,6.64,-0.5,11.0,1,4,13,17.0,4,2,0.0
20241206,15,6,5,5297,,1.69,1,32.56,32,38.30,17:37,一般 1800m,6.60,-0.5,11.0,1,4,13,17.0,4,5,0.0
20241206,15,6,6,4123,,6.79,10,34.69,5,39.78,17:37,一般 1800m,6.68,-0.5,11.0,1,4,13,17.0,4,1,910.0
20241206,15,7,1,4433,,6.64,11,36.36,34,40.78,18:04,一般 1800m,6.60,-0.5,10.0,1,6,13,17.0,6,3,0.0
20241206,15,7,2,4098,,3.87,28,42.50,66,28.26,18:04,一般 1800m,6.69,-0.5,10.0,1,6,13,17.0,6,4,0.0
20241206,15,7,3,5241,,5.14,40,35.85,22,28.89,18:04,一般 1800m,6.62,-0.5,10.0,1,6,13,17.0,6,1,860.0
20241206,15,7,4,4484,,4.40,26,42.50,29,40.38,18:04,一般 1800m,6.76,-0.5,10.0,1,6,13,17.0,6,5,0.0
20241206,15,7,5,5335,,2.18,21,38.30,61,25.88,18:04,一般 1800m,6.62,-0.5,10.0,1,6,13,17.0,6,6,0.0
20241206,15,7,6,3435,,7.06,23,42.86,50,28.57,18:04,一般 1800m,6.64,-0.5,10.0,1,6,13,17.0,6,2,0.0
20241206,15,8,1,4208,,7.75,35,41.30,47,30.77,18:32,一般 1800m,6.66,-0.5,10.0,1,6,13,17.0,6,1,110.0
20241206,15,8,2,4773,,5.83,63,38.18,3,30.85,18:32,一般 1800m,6.61,0.0,10.0,1,6,13,17.0,6,4,0.0
20241206,15,8,3,4844,,4.54,32,31.11,21,32.22,18:32,一般 1800m,6.61,-0.5,10.0,1,6,13,17.0,6,2,0.0
20241206,15,8,4,5265,,2.63,36,38.60,52,35.96,18:32,一般 1800m,6.53,-0.5,10.0,1,6,13,17.0,6,3,0.0
20241206,15,8,5,5296,,3.21,48,35.42,9,30.34,18:32,一般 1800m,6.64,-0.5,10.0,1,6,13,17.0,6,6,0.0
20241206,15,8,6,3232,,6.65,64,28.89,18,30.34,18:32,一般 1800m,6.65,-0.5,10.0,1,6,13,17.0,6,5,0.0
20241206,15,9,1,4050,,7.60,46,39.62,8,26.51,19:02,準優勝戦 1800m,6.61,-0.5,10.0,1,6,13,17.0,6,1,130.0
20241206,15,9,2,4387,,6.32,66,36.96,56,33.68,19:02,準優勝戦 1800m,6.54,-0.5,10.0,1,6,13,17.0,6,3,0.0
20241206,15,9,3,4938,,4.63,29,38.30,11,31.25,19:02,準優勝戦 1800m,6.65,-0.5,10.0,1,6,13,17.0,6,2,0.0
20241206,15,9,4,3611,,5.42,51,35.14,51,42.27,19:02,準優勝戦 1800m,6.65,-0.5,10.0,1,6,13,17.0,6,4,0.0
20241206,15,9,5,4419,,5.18,54,34.29,24,43.69,19:02,準優勝戦 1800m,6.70,-0.5,10.0,1,6,13,17.0,6,5,0.0
20241206,15,9,6,4349,,5.25,52,35.85,23,44.55,19:02,準優勝戦 1800m,6.69,-0.5,10.0,1,6,13,17.0,6,6,0.0
20241206,15,10,1,4123,,6.79,10,34.69,5,39.78,19:32,準優勝戦 1800m,6.54,-0.5,10.0,1,7,13,17.0,7,1,100.0
20241206,15,10,2,4433,,6.64,11,36.36,34,40.78,19:32,準優勝戦 1800m,6.61,-0.5,10.0,1,7,13,17.0,7,3,0.0
20241206,15,10,3,3175,,5.24,9,37.50,46,21.95,19:32,準優勝戦 1800m,6.59,-0.5,10.0,1,7,13,17.0,7,4,0.0
20241206,15,10,4,3618,,6.20,6,39.02,37,37.63,19:32,準優勝戦 1800m,6.60,-0.5,10.0,1,7,13,17.0,7,6,0.0
20241206,15,10,5,4450,,6.93,18,39.02,33,35.05,19:32,準優勝戦 1800m,6.59,-0.5,10.0,1,7,13,17.0,7,2,0.0
20241206,15,10,6,4011,,5.03,53,30.56,41,39.42,19:32,準優勝戦 1800m,6.48,3.0,10.0,1,7,13,17.0,7,5,0.0
20241206,15,11,1,3435,,7.06,23,42.86,50,28.57,20:04,準優勝戦 1800m,6.60,-0.5,10.0,1,7,13,17.0,7,3,0.0
20241206,15,11,2,4208,,7.75,35,41.30,47,30.77,20:04,準優勝戦 1800m,6.60,-0.5,10.0,1,7,13,17.0,7,5,0.0
20241206,15,11,3,5281,,4.83,16,43.59,35,36.27,20:04,準優勝戦 1800m,6.60,-0.5,10.0,1,7,13,17.0,7,6,0.0
20241206,15,11,4,4240,,6.01,8,28.26,60,35.79,20:04,準優勝戦 1800m,6.59,-0.5,10.0,1,7,13,17.0,7,1,980.0
20241206,15,11,5,4190,,6.39,34,30.77,58,27.91,20:04,準優勝戦 1800m,6.66,-0.5,10.0,1,7,13,17.0,7,2,0.0
20241206,15,11,6,3334,,5.22,5,42.11,59,36.19,20:04,準優勝戦 1800m,6.68,-0.5,10.0,1,7,13,17.0,7,4,0.0
20241206,15,12,1,4773,,5.83,63,38.18,3,30.85,20:35,一般 1800m,6.60,0.0,10.0,1,7,13,17.0,7,2,0.0
20241206,15,12,2,5173,,3.89,30,35.56,40,27.84,20:35,一般 1800m,6.71,-0.5,10.0,1,7,13,17.0,7,4,0.0
20241206,15,12,3,3551,,4.70,3,42.22,43,39.13,20:35,一般 1800m,6.67,-0.5,10.0,1,7,13,17.0,7,6,0.0
20241206,15,12,4,4317,,4.48,19,41.67,31,38.30,20:35,一般 1800m,6.68,-0.5,10.0,1,7,13,17.0,7,5,0.0
20241206,15,12,5,3674,,4.92,25,37.21,64,28.09,20:35,一般 1800m,6.72,-0.5,10.0,1,7,13,17.0,7,1,1120.0
20241206,15,12,6,3802,,4.37,61,32.61,7,26.67,20:35,一般 1800m,6.70,-0.5,10.0,1,7,13,17.0,7,3,0.0
20241206,17,1,1,4610,,5.32,82,36.84,74,45.00,10:18,ファーストＢ 1800m,6.70,-0.5,12.0,2,3,13,16.0,3,1,120.0
20241206,17,1,2,4216,,5.73,57,28.57,16,22.73,10:18,ファーストＢ 1800m,6.74,0.0,12.0,2,3,13,16.0,3,3,0.0
20241206,17,1,3,4853,,4.89,54,28.57,25,70.00,10:18,ファーストＢ 1800m,6.63,-0.5,12.0,2,3,13,16.0,3,5,0.0
20241206,17,1,4,5316,,3.42,16,34.48,29,50.00,10:18,ファーストＢ 1800m,6.72,-0.5,12.0,2,3,13,16.0,3,4,0.0
20241206,17,1,5,5240,,3.59,21,33.33,31,40.00,10:18,ファーストＢ 1800m,6.66,0.0,12.0,2,3,13,16.0,3,6,0.0
20241206,17,1,6,5004,,6.11,24,40.00,56,35.71,10:18,ファーストＢ 1800m,6.64,-0.5,12.0,2,3,13,16.0,3,2,0.0
20241206,17,2,1,3859,,4.03,32,20.69,11,37.93,10:47,一般 1800m,6.65,0.0,12.0,1,2,11,16.0,2,4,0.0
20241206,17,2,2,5019,,5.14,36,26.67,35,33.33,10:47,一般 1800m,6.70,-0.5,12.0,1,2,11,16.0,2,2,0.0
20241206,17,2,3,3550,,5.29,11,26.92,61,46.67,10:47,一般 1800m,6.68,-0.5,12.0,1,2,11,16.0,2,1,660.0
20241206,17,2,4,4145,,3.66,33,46.15,24,20.00,10:47,一般 1800m,6.68,0.0,12.0,1,2,11,16.0,2,5,0.0
20241206,17,2,5,3499,,5.93,63,25.93,17,36.84,10:47,一般 1800m,6.77,0.0,12.0,1,2,11,16.0,2,3,0.0
20241206,17,2,6,5373,,1.57,81,42.11,14,33.33,10:47,一般 1800m,6.74,-0.5,12.0,1,2,11,16.0,2,6,0.0
20241206,17,3,1,4909,,5.51,59,17.24,33,34.21,11:15,一般 1800m,6.65,0.0,12.0,1,4,13,16.0,4,1,110.0
20241206,17,3,2,4965,,4.48,39,10.00,58,70.00,11:15,一般 1800m,6.67,0.0,12.0,1,4,13,16.0,4,5,0.0
20241206,17,3,3,4367,,4.94,50,50.00,19,34.48,11:15,一般 1800m,6.67,-0.5,12.0,1,4,13,16.0,4,2,0.0
20241206,17,3,4,4155,,5.96,30,12.00,65,27.03,11:15,一般 1800m,6.69,-0.5,12.0,1,4,13,16.0,4,3,0.0
20241206,17,3,5,5251,,2.24,52,3.85,80,23.08,11:15,一般 1800m,6.70,0.0,12.0,1,4,13,16.0,4,6,0.0
20241206,17,3,6,3757,,5.21,53,32.14,23,47.62,11:15,一般 1800m,6.71,-0.5,12.0,1,4,13,16.0,4,4,0.0
20241206,17,4,1,3176,,4.54,15,38.71,60,24.32,11:40,一般 1800m,6.68,-0.5,12.0,1,3,15,16.0,3,1,160.0
20241206,17,4,2,4950,,6.05,31,30.00,77,34.48,11:40,一般 1800m,6.66,-0.5,12.0,1,3,15,16.0,3,2,0.0
20241206,17,4,3,3988,,5.48,62,43.33,69,29.41,11:40,一般 1800m,6.71,0.0,12.0,1,3,15,16.0,3,3,0.0
20241206,17,4,4,4708,,3.97,19,41.38,79,52.63,11:40,一般 1800m,6.69,-0.5,12.0,1,3,15,16.0,3,5,0.0
20241206,17,4,5,4633,,5.04,55,9.09,68,12.90,11:40,一般 1800m,6.73,0.0,12.0,1,3,15,16.0,3,6,0.0
20241206,17,4,6,4224,,4.54,34,40.63,72,26.92,11:40,一般 1800m,6.69,0.0,12.0,1,3,15,16.0,3,4,0.0
20241206,17,5,1,5110,,4.68,13,31.03,37,35.48,12:04,一般 1800m,6.74,0.0,12.0,1,4,13,16.0,4,1,250.0
20241206,17,5,2,4853,,4.89,54,28.57,25,70.00,12:04,一般 1800m,6.63,-0.5,12.0,1,4,13,16.0,4,6,0.0
20241206,17,5,3,4781,,4.50,26,27.59,18,16.00,12:04,一般 1800m,6.67,0.0,12.0,1,4,13,16.0,4,5,0.0
20241206,17,5,4,4578,,4.81,27,27.78,52,45.95,12:04,一般 1800m,6.65,-0.5,12.0,1,4,13,16.0,4,3,0.0
20241206,17,5,5,4500,,7.72,25,43.33,76,25.00,12:04,一般 1800m,6.73,0.0,12.0,1,4,13,16.0,4,4,0.0
20241206,17,5,6,3745,,6.18,56,25.93,59,36.67,12:04,一般 1800m,6.63,-0.5,12.0,1,4,13,16.0,4,2,0.0
20241206,17,6,1,3747,,5.11,22,51.72,20,28.57,12:32,ランチタイム 1800m,6.66,-0.5,12.0,1,2,15,16.0,2,5,0.0
20241206,17,6,2,3081,,4.61,17,21.74,64,33.33,12:32,ランチタイム 1800m,6.64,-0.5,12.0,1,2,15,16.0,2,2,0.0
20241206,17,6,3,5240,,3.59,21,33.33,31,40.00,12:32,ランチタイム 1800m,6.68,0.0,12.0,1,2,15,16.0,2,6,0.0
20241206,17,6,4,3550,,5.29,11,26.92,61,46.67,12:32,ランチタイム 1800m,6.67,-0.5,12.0,1,2,15,16.0,2,3,0.0
20241206,17,6,5,3462,,4.49,18,35.48,78,36.67,12:32,ランチタイム 1800m,6.74,-0.5,12.0,1,2,15,16.0,2,1,1430.0
20241206,17,6,6,4361,,6.46,23,35.71,15,46.88,12:32,ランチタイム 1800m,6.61,0.0,12.0,1,2,15,16.0,2,4,0.0
20241206,17,7,1,4822,,5.33,14,40.00,38,3.45,13:02,一般 1800m,6.64,0.0,12.0,1,4,13,16.0,4,1,190.0
20241206,17,7,2,4909,,5.51,59,17.24,33,34.21,13:02,一般 1800m,6.60,0.0,12.0,1,4,13,16.0,4,2,0.0
20241206,17,7,3,4145,,3.66,33,46.15,24,20.00,13:02,一般 1800m,6.67,0.0,12.0,1,4,13,16.0,4,3,0.0
20241206,17,7,4,4918,,4.10,12,27.59,63,23.08,13:02,一般 1800m,6.74,-0.5,12.0,1,4,13,16.0,4,6,0.0
20241206,17,7,5,3305,,3.97,20,32.14,12,20.00,13:02,一般 1800m,6.74,-0.5,12.0,1,4,13,16.0,4,4,0.0
20241206,17,7,6,5316,,3.42,16,34.48,29,50.00,13:02,一般 1800m,6.73,-0.5,12.0,1,4,13,16.0,4,5,0.0
20241206,17,8,1,4134,,6.32,51,53.57,13,29.41,13:29,一般 1800m,6.71,-0.5,12.0,1,3,13,16.0,3,1,190.0
20241206,17,8,2,4633,,5.04,55,9.09,68,12.90,13:29,一般 1800m,6.70,0.0,12.0,1,3,13,16.0,3,2,0.0
20241206,17,8,3,5251,,2.24,52,3.85,80,23.08,13:29,一般 1800m,6.72,0.0,12.0,1,3,13,16.0,3,5,0.0
20241206,17,8,4,4216,,5.73,57,28.57,16,22.73,13:29,一般 1800m,6.67,0.0,12.0,1,3,13,16.0,3,3,0.0
20241206,17,8,5,5373,,1.57,81,42.11,14,33.33,13:29,一般 1800m,6.69,-0.5,12.0,1,3,13,16.0,3,6,0.0
20241206,17,8,6,4950,,6.05,31,30.00,77,34.48,13:29,一般 1800m,6.66,-0.5,12.0,1,3,13,16.0,3,4,0.0
20241206,17,9,1,4155,,5.96,30,12.00,65,27.03,14:09,特選 1800m,6.69,-0.5,12.0,2,4,13,16.0,4,4,0.0
20241206,17,9,2,4578,,4.81,27,27.78,52,45.95,14:09,特選 1800m,6.65,-0.5,12.0,2,4,13,16.0,4,3,0.0
20241206,17,9,3,4610,,5.32,82,36.84,74,45.00,14:09,特選 1800m,6.72,-0.5,12.0,2,4,13,16.0,4,2,0.0
20241206,17,9,4,3745,,6.18,56,25.93,59,36.67,14:09,特選 1800m,6.67,-0.5,12.0,2,4,13,16.0,4,5,0.0
20241206,17,9,5,5019,,5.14,36,26.67,35,33.33,14:09,特選 1800m,6.70,-0.5,12.0,2,4,13,16.0,4,6,0.0
20241206,17,9,6,3988,,5.48,62,43.33,69,29.41,14:09,特選 1800m,6.71,0.0,12.0,2,4,13,16.0,4,1,2340.0
20241206,17,10,1,3499,,5.93,63,25.93,17,36.84,14:37,選抜戦 1800m,6.69,0.0,12.0,2,2,13,16.0,2,1,110.0
20241206,17,10,2,4822,,5.33,14,40.00,38,3.45,14:37,選抜戦 1800m,6.66,0.0,12.0,2,2,13,16.0,2,2,0.0
